number,title,state,created_at,updated_at,closed_at,merged_at,user,labels,label_names,label_count,has_labels,body_length,is_draft,month
6747,[Docs]: Cloud Openhands,closed,2025-02-17 00:00:58+00:00,2025-02-17 18:39:50+00:00,2025-02-17 18:39:49+00:00,2025-02-17 18:39:49+00:00,malhotra5,[],['[NO LABEL]'],0,False,763,False,2025-02
6745,feat: implement optimistic updates for conversation deletion,closed,2025-02-16 16:32:21+00:00,2025-02-17 14:33:39+00:00,2025-02-17 14:33:36+00:00,2025-02-17 14:33:36+00:00,tofarr,[],['[NO LABEL]'],0,False,1675,False,2025-02
6744,docs(runtime): fix broken links of benchmarks,closed,2025-02-16 11:27:50+00:00,2025-02-17 14:11:33+00:00,2025-02-17 14:11:33+00:00,2025-02-17 14:11:33+00:00,nbyidiandian,[],['[NO LABEL]'],0,False,0,False,2025-02
6740,Upgrade tree sitter,closed,2025-02-15 13:21:36+00:00,2025-02-17 19:14:37+00:00,2025-02-17 19:14:26+00:00,2025-02-17 19:14:26+00:00,neubig,[],['[NO LABEL]'],0,False,893,False,2025-02
6738,Fix type checking errors in resolver directory,closed,2025-02-14 23:02:30+00:00,2025-02-19 01:13:35+00:00,2025-02-19 01:13:34+00:00,2025-02-19 01:13:33+00:00,neubig,[],['[NO LABEL]'],0,False,761,False,2025-02
6736,chore(deps): bump the version-all group across 1 directory with 12 updates,closed,2025-02-14 19:52:16+00:00,2025-02-15 01:17:18+00:00,2025-02-15 01:17:17+00:00,2025-02-15 01:17:17+00:00,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65910,False,2025-02
6735,[Resolver]: Prep env in expectation of release ,closed,2025-02-14 18:20:03+00:00,2025-02-14 19:11:02+00:00,2025-02-14 19:11:01+00:00,2025-02-14 19:11:01+00:00,malhotra5,[],['[NO LABEL]'],0,False,1651,False,2025-02
6733,Feat user secret (Not Ready Yet!),closed,2025-02-14 18:02:02+00:00,2025-04-24 21:38:06+00:00,2025-04-24 21:38:03+00:00,,tofarr,"[{'name': 'Stale', 'color': 'ededed', 'description': 'Inactive for 40 days'}]",['Stale'],1,True,763,True,2025-02
6732,Handle Docker version string with +dfsg1,closed,2025-02-14 17:17:03+00:00,2025-02-24 15:36:55+00:00,2025-02-24 15:36:55+00:00,2025-02-24 15:36:55+00:00,kripper,[],['[NO LABEL]'],0,False,4612,False,2025-02
6731,chore: upgrade `openhands-aci` to 0.2.2,closed,2025-02-14 16:09:47+00:00,2025-02-14 19:21:41+00:00,2025-02-14 19:21:41+00:00,2025-02-14 19:21:41+00:00,ryanhoangt,[],['[NO LABEL]'],0,False,569,False,2025-02
6730,switch to use `--rss` to restrict memory use in bash session,closed,2025-02-14 16:00:26+00:00,2025-02-17 17:15:47+00:00,2025-02-17 17:15:47+00:00,,xingyaoww,[],['[NO LABEL]'],0,False,2616,False,2025-02
6729,chore(deps): bump the version-all group across 1 directory with 12 updates,closed,2025-02-14 15:35:18+00:00,2025-02-14 19:52:21+00:00,2025-02-14 19:52:19+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65535,False,2025-02
6726,Use AsyncLLM for CodeActAgent and other components,closed,2025-02-14 14:21:28+00:00,2025-02-26 18:52:10+00:00,2025-02-26 18:52:03+00:00,,tofarr,[],['[NO LABEL]'],0,False,1392,True,2025-02
6725,chore(deps): bump the version-all group in /frontend with 4 updates,closed,2025-02-14 14:14:28+00:00,2025-02-17 11:35:51+00:00,2025-02-17 11:35:50+00:00,2025-02-17 11:35:50+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,18033,False,2025-02
6724,chore(frontend):  Alternate handling of settings form submissions,closed,2025-02-14 13:43:24+00:00,2025-02-15 09:26:56+00:00,2025-02-15 09:26:56+00:00,,amanape,[],['[NO LABEL]'],0,False,993,True,2025-02
6723,Add a sanity test for load_app_config and get_agent_config_arg,closed,2025-02-14 08:39:27+00:00,2025-02-15 05:01:44+00:00,2025-02-15 05:01:42+00:00,2025-02-15 05:01:42+00:00,li-boxuan,[],['[NO LABEL]'],0,False,850,False,2025-02
6722,Fix download workspace zip file event loop hanging,closed,2025-02-14 07:37:05+00:00,2025-02-19 15:51:52+00:00,2025-02-19 15:51:52+00:00,2025-02-19 15:51:52+00:00,diwu-sf,[],['[NO LABEL]'],0,False,1373,False,2025-02
6721,Fix: Exclude node_modules from workspace download (#6640),closed,2025-02-14 06:07:33+00:00,2025-02-14 07:42:24+00:00,2025-02-14 07:42:24+00:00,,enyst,[],['[NO LABEL]'],0,False,375,True,2025-02
6719,hotfix(Resolver): Workflow definition is out of sync with released package,closed,2025-02-14 03:57:14+00:00,2025-02-14 04:31:23+00:00,2025-02-14 04:31:22+00:00,2025-02-14 04:31:22+00:00,malhotra5,[],['[NO LABEL]'],0,False,994,False,2025-02
6717,fix: Simplify nested f-string to fix pydoc-markdown parsing,closed,2025-02-13 23:45:27+00:00,2025-02-14 00:29:53+00:00,2025-02-14 00:29:52+00:00,2025-02-14 00:29:51+00:00,malhotra5,[],['[NO LABEL]'],0,False,965,False,2025-02
6716,Update documentation with new settings page,closed,2025-02-13 21:28:59+00:00,2025-02-19 19:30:39+00:00,2025-02-19 19:30:36+00:00,2025-02-19 19:30:36+00:00,mamoodi,[],['[NO LABEL]'],0,False,1149,False,2025-02
6715,enh: Refactor `Event` -> `Message` pipeline outside of `CodeActAgent`,closed,2025-02-13 19:06:06+00:00,2025-02-18 18:23:07+00:00,2025-02-18 18:23:06+00:00,2025-02-18 18:23:06+00:00,csmith49,[],['[NO LABEL]'],0,False,1257,False,2025-02
6714,More effective remote runtime identification,closed,2025-02-13 15:31:06+00:00,2025-02-13 16:39:25+00:00,2025-02-13 16:39:22+00:00,2025-02-13 16:39:22+00:00,tofarr,[],['[NO LABEL]'],0,False,1022,False,2025-02
6712,chore(deps): bump the version-all group across 1 directory with 5 updates,closed,2025-02-13 14:58:41+00:00,2025-02-13 19:09:52+00:00,2025-02-13 19:09:51+00:00,2025-02-13 19:09:51+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,23037,False,2025-02
6711,chore(deps): bump the version-all group across 1 directory with 10 updates,closed,2025-02-13 14:55:32+00:00,2025-02-14 15:34:45+00:00,2025-02-14 15:34:43+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,47634,False,2025-02
6709,skeleton synthesizer implementation,closed,2025-02-13 10:53:18+00:00,2025-02-13 10:55:27+00:00,2025-02-13 10:55:27+00:00,,mmbajo,[],['[NO LABEL]'],0,False,0,False,2025-02
6705,fix: Filter `AgentCondensationObservation` events from agent state,closed,2025-02-12 16:36:25+00:00,2025-02-13 18:50:05+00:00,2025-02-13 18:50:05+00:00,2025-02-13 18:50:05+00:00,csmith49,[],['[NO LABEL]'],0,False,663,False,2025-02
6704,chore: Throw a 404 instead of returning defaults if settings does not exist,closed,2025-02-12 15:50:30+00:00,2025-02-13 18:04:04+00:00,2025-02-12 18:46:15+00:00,2025-02-12 18:46:15+00:00,amanape,[],['[NO LABEL]'],0,False,817,False,2025-02
6703,Agent session no longer stuck in starting on raised exception,closed,2025-02-12 15:42:17+00:00,2025-02-13 12:24:48+00:00,2025-02-13 12:24:44+00:00,2025-02-13 12:24:44+00:00,tofarr,[],['[NO LABEL]'],0,False,1176,False,2025-02
6702,chore(deps): bump the version-all group across 1 directory with 10 updates,closed,2025-02-12 15:17:46+00:00,2025-02-13 14:55:38+00:00,2025-02-13 14:55:36+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,46294,False,2025-02
6701,chore(deps): bump the version-all group in /frontend with 3 updates,closed,2025-02-12 14:59:39+00:00,2025-02-13 14:58:29+00:00,2025-02-13 14:58:27+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,18331,False,2025-02
6699,Fix log formatting error,closed,2025-02-12 12:32:41+00:00,2025-02-12 15:28:12+00:00,2025-02-12 15:28:10+00:00,2025-02-12 15:28:10+00:00,tofarr,[],['[NO LABEL]'],0,False,2313,False,2025-02
6698,"Revert ""Only show start project button in conversations""",closed,2025-02-12 12:16:40+00:00,2025-02-12 13:57:15+00:00,2025-02-12 13:57:13+00:00,2025-02-12 13:57:13+00:00,amanape,[],['[NO LABEL]'],0,False,492,False,2025-02
6697,Fix for error when formatting logs,closed,2025-02-12 12:10:11+00:00,2025-02-12 12:27:30+00:00,2025-02-12 12:27:28+00:00,,tofarr,[],['[NO LABEL]'],0,False,2158,False,2025-02
6695,Show docker build errors,closed,2025-02-12 06:43:18+00:00,2025-02-15 05:58:17+00:00,2025-02-15 05:58:16+00:00,2025-02-15 05:58:16+00:00,kripper,[],['[NO LABEL]'],0,False,204,False,2025-02
6693,[DO NOT MERGE] Keycloak Changes,closed,2025-02-12 02:55:34+00:00,2025-02-26 16:14:47+00:00,2025-02-26 16:14:47+00:00,,chuckbutkus,[],['[NO LABEL]'],0,False,396,False,2025-02
6691,using all available system memory when RUNTIME_MAX_MEMORY_GB is not set,closed,2025-02-11 22:21:17+00:00,2025-02-12 14:18:38+00:00,2025-02-12 14:18:35+00:00,2025-02-12 14:18:35+00:00,xingyaoww,[],['[NO LABEL]'],0,False,752,False,2025-02
6690,refactor: do not add DEBUG env var when it is not set,closed,2025-02-11 21:54:10+00:00,2025-02-11 22:30:41+00:00,2025-02-11 22:30:40+00:00,2025-02-11 22:30:40+00:00,xingyaoww,[],['[NO LABEL]'],0,False,752,False,2025-02
6689,Release 0.24.0,closed,2025-02-11 20:17:42+00:00,2025-02-13 15:22:07+00:00,2025-02-13 15:22:05+00:00,2025-02-13 15:22:05+00:00,mamoodi,[],['[NO LABEL]'],0,False,834,False,2025-02
6688,Fix debug in remote runtime,closed,2025-02-11 17:13:31+00:00,2025-02-11 17:43:47+00:00,2025-02-11 17:43:46+00:00,2025-02-11 17:43:46+00:00,rbren,[],['[NO LABEL]'],0,False,777,False,2025-02
6687,fix: Add missing type annotations in utils/ directory,closed,2025-02-11 16:29:05+00:00,2025-02-22 00:04:58+00:00,2025-02-21 13:27:57+00:00,2025-02-21 13:27:57+00:00,neubig,[],['[NO LABEL]'],0,False,824,False,2025-02
6686,Fix issue #6685: [Feature]: Add Explanation in FAQ for Handling Memory Errors in Docker,closed,2025-02-11 16:18:56+00:00,2025-03-12 13:34:09+00:00,2025-03-12 13:34:09+00:00,,openhands-agent,[],['[NO LABEL]'],0,False,1787,True,2025-02
6684,"Add `sysbox` support to remote runtime for eval; Add memory monitor, stress tests to help debug memory issue",closed,2025-02-11 15:17:13+00:00,2025-02-18 20:02:29+00:00,2025-02-18 20:02:28+00:00,2025-02-18 20:02:28+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1126,False,2025-02
6683,chore(deps): bump the version-all group across 1 directory with 4 updates,closed,2025-02-11 15:15:59+00:00,2025-02-12 15:17:22+00:00,2025-02-12 15:17:20+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,8498,False,2025-02
6682,chore(deps-dev): bump @tanstack/eslint-plugin-query from 5.66.0 to 5.66.1 in /frontend in the eslint group,closed,2025-02-11 14:29:26+00:00,2025-02-11 19:53:54+00:00,2025-02-11 19:53:51+00:00,2025-02-11 19:53:51+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,4790,False,2025-02
6681,Fix for Leaking FDs (Not Ready Yet),closed,2025-02-11 14:14:48+00:00,2025-02-12 09:08:04+00:00,2025-02-12 09:08:00+00:00,,tofarr,[],['[NO LABEL]'],0,False,765,True,2025-02
6680,fix(frontend): fix public github repo cannot be selected,closed,2025-02-11 09:51:47+00:00,2025-02-11 16:46:53+00:00,2025-02-11 16:46:53+00:00,2025-02-11 16:46:53+00:00,xyeric,[],['[NO LABEL]'],0,False,934,False,2025-02
6678,Bump OpenHands ACI to 0.2.1,closed,2025-02-10 21:23:02+00:00,2025-02-10 21:54:24+00:00,2025-02-10 21:54:23+00:00,2025-02-10 21:54:23+00:00,xingyaoww,[],['[NO LABEL]'],0,False,902,False,2025-02
6676,hotfix: Typecheck routes during frontend build,closed,2025-02-10 20:21:40+00:00,2025-02-10 20:53:00+00:00,2025-02-10 20:52:59+00:00,2025-02-10 20:52:59+00:00,amanape,[],['[NO LABEL]'],0,False,778,False,2025-02
6675,Clean up global in llm.py (we figured it's not needed),closed,2025-02-10 20:20:50+00:00,2025-02-10 23:00:48+00:00,2025-02-10 23:00:46+00:00,2025-02-10 23:00:46+00:00,enyst,[],['[NO LABEL]'],0,False,980,False,2025-02
6672,fix: adding support for environment variables type dict,closed,2025-02-10 18:06:01+00:00,2025-02-10 18:59:36+00:00,2025-02-10 18:56:58+00:00,2025-02-10 18:56:58+00:00,fredysierra,[],['[NO LABEL]'],0,False,918,False,2025-02
6671,refactor(runtime): Use openhands-aci file editor directly in runtime instead of execute it through ipython,closed,2025-02-10 17:47:56+00:00,2025-02-11 22:15:15+00:00,2025-02-11 17:37:45+00:00,2025-02-11 17:37:45+00:00,xingyaoww,[],['[NO LABEL]'],0,False,881,False,2025-02
6669,Fix for issue where temp file is empty,closed,2025-02-10 16:58:23+00:00,2025-02-10 18:07:43+00:00,2025-02-10 18:07:41+00:00,2025-02-10 18:07:41+00:00,tofarr,[],['[NO LABEL]'],0,False,1457,False,2025-02
6668,[Resolver]: Add target branch param,closed,2025-02-10 15:32:02+00:00,2025-02-10 17:36:58+00:00,2025-02-10 17:28:39+00:00,2025-02-10 17:28:39+00:00,malhotra5,[],['[NO LABEL]'],0,False,996,False,2025-02
6667,chore(deps): bump the version-all group across 1 directory with 9 updates,closed,2025-02-10 14:53:54+00:00,2025-02-10 19:58:03+00:00,2025-02-10 19:58:01+00:00,2025-02-10 19:58:00+00:00,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65910,False,2025-02
6666,chore(deps): bump docker/setup-qemu-action from 3.3.0 to 3.4.0,closed,2025-02-10 14:36:53+00:00,2025-02-10 18:58:40+00:00,2025-02-10 18:58:38+00:00,2025-02-10 18:58:38+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'github_actions', 'color': '000000', 'description': 'Pull requests that update GitHub Actions code'}]","['dependencies', 'github_actions']",2,True,5354,False,2025-02
6665,chore(deps): bump the version-all group in /frontend with 4 updates,closed,2025-02-10 14:20:08+00:00,2025-02-10 16:52:21+00:00,2025-02-10 16:52:20+00:00,2025-02-10 16:52:20+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,20077,False,2025-02
6662,Evaluation harness: Add agent config option,closed,2025-02-09 08:36:23+00:00,2025-02-14 08:39:48+00:00,2025-02-13 20:05:03+00:00,2025-02-13 20:05:03+00:00,li-boxuan,[],['[NO LABEL]'],0,False,1102,False,2025-02
6660,[Bug fix]: Standardize SecretStr use,closed,2025-02-08 07:12:21+00:00,2025-02-10 13:03:57+00:00,2025-02-10 13:03:56+00:00,2025-02-10 13:03:56+00:00,malhotra5,"[{'name': 'lint-fix', 'color': '0233D8', 'description': 'Attempts to fix lint issues on the PR'}]",['lint-fix'],1,True,1518,False,2025-02
6658,fix(6223): More properly add 'pyproject.toml' and 'poetry.lock' to the pip package,closed,2025-02-07 22:48:31+00:00,2025-02-08 00:24:42+00:00,2025-02-08 00:23:42+00:00,2025-02-08 00:23:42+00:00,zchn,[],['[NO LABEL]'],0,False,344,False,2025-02
6657,Removed in page callback,closed,2025-02-07 22:44:54+00:00,2025-02-10 12:35:00+00:00,2025-02-10 12:34:58+00:00,2025-02-10 12:34:58+00:00,tofarr,[],['[NO LABEL]'],0,False,1007,False,2025-02
6656,Add 'pyproject.toml' and 'poetry.lock' to the pip package more properly,closed,2025-02-07 22:38:01+00:00,2025-02-07 22:43:40+00:00,2025-02-07 22:43:40+00:00,,zchn,[],['[NO LABEL]'],0,False,393,False,2025-02
6654,Fix CI triggers: Only run Python tests when Python files change,closed,2025-02-07 20:42:18+00:00,2025-09-04 12:37:26+00:00,2025-02-07 20:43:41+00:00,,neubig,[],['[NO LABEL]'],0,False,1064,False,2025-02
6653,Fix issue #6262: Add success/failure indicators for file read/edit operations,closed,2025-02-07 20:18:10+00:00,2025-02-10 17:58:33+00:00,2025-02-10 17:58:31+00:00,2025-02-10 17:58:31+00:00,neubig,[],['[NO LABEL]'],0,False,828,False,2025-02
6652,fix: set `tool_choice` to none for non-fncall models,closed,2025-02-07 16:57:34+00:00,2025-02-07 17:49:10+00:00,2025-02-07 17:49:08+00:00,2025-02-07 17:49:08+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1513,False,2025-02
6651,[eval] SWE-Gym Integration,closed,2025-02-07 16:51:39+00:00,2025-03-05 20:15:03+00:00,2025-03-05 20:15:02+00:00,2025-03-05 20:15:02+00:00,xingyaoww,[],['[NO LABEL]'],0,False,874,False,2025-02
6649,chore(deps): bump the version-all group across 1 directory with 9 updates,closed,2025-02-07 15:19:30+00:00,2025-02-11 15:15:47+00:00,2025-02-11 15:15:45+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,65910,False,2025-02
6648,chore(deps): bump the version-all group across 1 directory with 3 updates,closed,2025-02-07 15:00:38+00:00,2025-02-10 09:02:04+00:00,2025-02-10 09:02:03+00:00,2025-02-10 09:02:03+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,24257,False,2025-02
6647,chore(frontend): Take into account other error message types,closed,2025-02-07 14:58:47+00:00,2025-02-07 16:52:04+00:00,2025-02-07 16:52:02+00:00,2025-02-07 16:52:02+00:00,amanape,[],['[NO LABEL]'],0,False,1101,False,2025-02
6646,fix: handle SAAS mode properly in useSettings hook,closed,2025-02-07 14:44:15+00:00,2025-02-07 16:24:17+00:00,2025-02-07 16:24:15+00:00,2025-02-07 16:24:15+00:00,tofarr,[],['[NO LABEL]'],0,False,792,False,2025-02
6642,Add o1 to verfied models,closed,2025-02-06 18:39:11+00:00,2025-02-06 21:38:10+00:00,2025-02-06 21:38:08+00:00,2025-02-06 21:38:08+00:00,mamoodi,[],['[NO LABEL]'],0,False,950,False,2025-02
6641,Refinements to PostHog error tracking PR,closed,2025-02-06 18:08:43+00:00,2025-02-06 19:46:55+00:00,2025-02-06 19:46:55+00:00,2025-02-06 19:46:55+00:00,raymyers,[],['[NO LABEL]'],0,False,376,False,2025-02
6639,chore(deps): bump the version-all group across 1 directory with 8 updates,closed,2025-02-06 15:17:46+00:00,2025-02-07 15:19:01+00:00,2025-02-07 15:18:59+00:00,,dependabot[bot],"[{'name': 'python', 'color': '2b67c6', 'description': 'Pull requests that update Python code'}, {'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}]","['python', 'dependencies']",2,True,52134,False,2025-02
6638,chore(deps): bump the version-all group in /frontend with 3 updates,closed,2025-02-06 14:32:09+00:00,2025-02-07 15:00:45+00:00,2025-02-07 15:00:43+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,22734,False,2025-02
